ItemCondition	OriginalTokenNumber	Region	TokenizedTokenNumber	TokenizedWord	Experiment	Item	Condition
# RC2 3 a	3	RCVerb	6	था	RC2	3	a
# RC2 3 a	3	RCVerb	7	,	RC2	3	a
# RC2 3 a	4	NP1	8	वह	RC2	3	a
# RC2 3 a	4	NP1	9	आदमी	RC2	3	a
# RC2 3 a	5	PreMainVerb	10	इस	RC2	3	a
# RC2 3 a	5	PreMainVerb	11	गाँव	RC2	3	a
# RC2 3 a	5	PreMainVerb	12	का	RC2	3	a
# RC2 3 a	6	PreMainVerb	13	मुखिया	RC2	3	a
# RC2 3 a	7	MainVerb	14	है	RC2	3	a
# RC2 3 a	7	MainVerb	15	।	RC2	3	a
# RC2 3 b	0	RCPn	0	जो	RC2	3	b
# RC2 3 b	1	PreRCVerb1	1	पिछले	RC2	3	b
# RC2 3 b	1	PreRCVerb1	2	हफ़ते	RC2	3	b
# RC2 3 b	2	PreRCVerb1	3	सुबह-सुबह	RC2	3	b
# RC2 3 b	3	PreRCVerb	4	जंगल	RC2	3	b
# RC2 3 b	3	PreRCVerb	5	में	RC2	3	b
# RC2 3 b	4	PreRCVerb	6	पेड़	RC2	3	b
# RC2 3 b	5	RCVerb	7	काट	RC2	3	b
# RC2 3 b	5	RCVerb	8	रहा	RC2	3	b
# RC2 3 b	5	RCVerb	9	था	RC2	3	b
# RC2 3 b	5	RCVerb	10	,	RC2	3	b
# RC2 3 b	6	NP1	11	वह	RC2	3	b
# RC2 3 b	6	NP1	12	आदमी	RC2	3	b
# RC2 3 b	7	PreMainVerb	13	इस	RC2	3	b
# RC2 3 b	7	PreMainVerb	14	गाँव	RC2	3	b
# RC2 3 b	7	PreMainVerb	15	का	RC2	3	b
# RC2 3 b	8	PreMainVerb	16	मुखिया	RC2	3	b
# RC2 3 b	9	MainVerb	17	है	RC2	3	b
# RC2 3 b	9	MainVerb	18	।	RC2	3	b
# RC2 3 c	0	NP1	0	वह	RC2	3	c
# RC2 3 c	0	NP1	1	आदमी	RC2	3	c
# RC2 3 c	1	PreMainVerb	2	इस	RC2	3	c
# RC2 3 c	1	PreMainVerb	3	गाँव	RC2	3	c
# RC2 3 c	1	PreMainVerb	4	का	RC2	3	c
# RC2 3 c	2	PreMainVerb	5	मुखिया	RC2	3	c
# RC2 3 c	3	MainVerb	6	है	RC2	3	c
# RC2 3 c	3	MainVerb	7	,	RC2	3	c
# RC2 3 c	4	RCPn	8	जिसने	RC2	3	c
# RC2 3 c	5	PreRCVerb	9	पिछले	RC2	3	c
# RC2 3 c	5	PreRCVerb	10	हफ़ते	RC2	3	c
# RC2 3 c	6	PreRCVerb	11	यह	RC2	3	c
# RC2 3 c	6	PreRCVerb	12	पेड़	RC2	3	c
# RC2 3 c	7	RCVerb	13	काट	RC2	3	c
# RC2 3 c	7	RCVerb	14	डाला	RC2	3	c
# RC2 3 c	7	RCVerb	15	।	RC2	3	c
# RC2 3 d	0	NP1	0	वह	RC2	3	d
# RC2 3 d	0	NP1	1	आदमी	RC2	3	d
# RC2 3 d	1	PreMainVerb1	2	पिछले	RC2	3	d
# RC2 3 d	1	PreMainVerb1	3	दस	RC2	3	d
# RC2 3 d	1	PreMainVerb1	4	साल	RC2	3	d
# RC2 3 d	1	PreMainVerb1	5	से	RC2	3	d
# RC2 3 d	2	PreMainVerb	6	इस	RC2	3	d
# RC2 3 d	2	PreMainVerb	7	गाँव	RC2	3	d
# RC2 3 d	2	PreMainVerb	8	का	RC2	3	d
# RC2 3 d	3	PreMainVerb	9	मुखिया	RC2	3	d
# RC2 3 d	4	MainVerb	10	है	RC2	3	d
# RC2 3 d	4	MainVerb	11	,	RC2	3	d
# RC2 3 d	5	RCPn	12	जिसने	RC2	3	d
# RC2 3 d	6	PreRCVerb	13	पिछले	RC2	3	d
# RC2 3 d	6	PreRCVerb	14	हफ़ते	RC2	3	d
# RC2 3 d	7	PreRCVerb	15	यह	RC2	3	d
# RC2 3 d	7	PreRCVerb	16	पेड़	RC2	3	d
# RC2 3 d	8	RCVerb	17	काट	RC2	3	d
# RC2 3 d	8	RCVerb	18	डाला	RC2	3	d
# RC2 3 d	8	RCVerb	19	।	RC2	3	d
# RC2 4 a	0	RCPn	0	जो	RC2	4	a
# RC2 4 a	1	PreRCVerb	1	पेड़	RC2	4	a
# RC2 4 a	1	PreRCVerb	2	से	RC2	4	a
# RC2 4 a	2	PreRCVerb	3	आम	RC2	4	a
# RC2 4 a	3	RCVerb	4	तोड़	RC2	4	a
# RC2 4 a	3	RCVerb	5	रहा	RC2	4	a
# RC2 4 a	3	RCVerb	6	था	RC2	4	a
# RC2 4 a	3	RCVerb	7	,	RC2	4	a
# RC2 4 a	4	NP1	8	वह	RC2	4	a
# RC2 4 a	4	NP1	9	लड़का	RC2	4	a
# RC2 4 a	5	PreMainVerb	10	मेरे	RC2	4	a
# RC2 4 a	6	PreMainVerb	11	मामा	RC2	4	a
# RC2 4 a	6	PreMainVerb	12	की	RC2	4	a
# RC2 4 a	7	PreMainVerb	13	दुकान	RC2	4	a
# RC2 4 a	7	PreMainVerb	14	में	RC2	4	a
# RC2 4 a	8	MainVerb	15	काम	RC2	4	a
# RC2 4 a	8	MainVerb	16	करता	RC2	4	a
# RC2 4 a	8	MainVerb	17	है	RC2	4	a
# RC2 4 a	8	MainVerb	18	।	RC2	4	a
# RC2 4 b	0	RCPn	0	जो	RC2	4	b
# RC2 4 b	1	PreRCVerb1	1	आज	RC2	4	b
# RC2 4 b	1	PreRCVerb1	2	सुबह	RC2	4	b
# RC2 4 b	2	PreRCVerb1	3	चुपके	RC2	4	b
# RC2 4 b	2	PreRCVerb1	4	से	RC2	4	b
# RC2 4 b	3	PreRCVerb	5	पेड़	RC2	4	b
# RC2 4 b	3	PreRCVerb	6	से	RC2	4	b
# RC2 4 b	4	PreRCVerb	7	आम	RC2	4	b
# RC2 4 b	5	RCVerb	8	तोड़	RC2	4	b
# RC2 4 b	5	RCVerb	9	रहा	RC2	4	b
# RC2 4 b	5	RCVerb	10	था	RC2	4	b
# RC2 4 b	5	RCVerb	11	,	RC2	4	b
# RC2 4 b	6	NP1	12	वह	RC2	4	b
# RC2 4 b	6	NP1	13	लड़का	RC2	4	b
# RC2 4 b	7	PreMainVerb	14	मेरे	RC2	4	b
# RC2 4 b	8	PreMainVerb	15	मामा	RC2	4	b
# RC2 4 b	8	PreMainVerb	16	की	RC2	4	b
# RC2 4 b	9	PreMainVerb	17	दुकान	RC2	4	b
# RC2 4 b	9	PreMainVerb	18	में	RC2	4	b
# RC2 4 b	10	MainVerb	19	काम	RC2	4	b
# RC2 4 b	10	MainVerb	20	करता	RC2	4	b
# RC2 4 b	10	MainVerb	21	है	RC2	4	b
# RC2 4 b	10	MainVerb	22	।	RC2	4	b
# RC2 4 c	0	NP1	0	वह	RC2	4	c
# RC2 4 c	0	NP1	1	लड़का	RC2	4	c
# RC2 4 c	1	PreMainVerb	2	मेरे	RC2	4	c
# RC2 4 c	2	PreMainVerb	3	मामा	RC2	4	c
# RC2 4 c	2	PreMainVerb	4	की	RC2	4	c
# RC2 4 c	3	PreMainVerb	5	दुकान	RC2	4	c
# RC2 4 c	3	PreMainVerb	6	में	RC2	4	c
# RC2 4 c	4	MainVerb	7	काम	RC2	4	c
# RC2 4 c	4	MainVerb	8	करता	RC2	4	c
# RC2 4 c	4	MainVerb	9	है	RC2	4	c
# RC2 4 c	4	MainVerb	10	,	RC2	4	c
# RC2 4 c	5	RCPn	11	जिसने	RC2	4	c
# RC2 4 c	6	PreRCVerb	12	पेड़	RC2	4	c
# RC2 4 c	6	PreRCVerb	13	से	RC2	4	c
# RC2 4 c	7	PreRCVerb	14	आम	RC2	4	c
# RC2 4 c	8	RCVerb	15	तोड़े।	RC2	4	c
# RC2 4 d	0	NP1	0	वह	RC2	4	d
# RC2 4 d	0	NP1	1	लड़का	RC2	4	d
# RC2 4 d	1	PreMainVerb1	2	कई	RC2	4	d
# RC2 4 d	1	PreMainVerb1	3	सालों	RC2	4	d
# RC2 4 d	1	PreMainVerb1	4	से	RC2	4	d
# RC2 4 d	2	PreMainVerb	5	मेरे	RC2	4	d
# RC2 4 d	3	PreMainVerb	6	मामा	RC2	4	d
# RC2 4 d	3	PreMainVerb	7	की	RC2	4	d
# RC2 4 d	4	PreMainVerb	8	दुकान	RC2	4	d
# RC2 4 d	4	PreMainVerb	9	में	RC2	4	d
# RC2 4 d	5	MainVerb	10	काम	RC2	4	d
# RC2 4 d	5	MainVerb	11	करता	RC2	4	d
# RC2 4 d	5	MainVerb	12	है	RC2	4	d
# RC2 4 d	5	MainVerb	13	,	RC2	4	d
# RC2 4 d	6	RCPn	14	जिसने	RC2	4	d
# RC2 4 d	7	PreRCVerb	15	पेड़	RC2	4	d
# RC2 4 d	7	PreRCVerb	16	से	RC2	4	d
# RC2 4 d	8	PreRCVerb	17	आम	RC2	4	d
# RC2 4 d	9	RCVerb	18	तोड़े।	RC2	4	d
# RC2 5 a	0	RCPn	0	जो	RC2	5	a
# RC2 5 a	1	PreRCVerb	1	इन्फोसिस	RC2	5	a
# RC2 5 a	1	PreRCVerb	2	में	RC2	5	a
# RC2 5 a	2	RCVerb	3	काम	RC2	5	a
# RC2 5 a	2	RCVerb	4	कर	RC2	5	a
# RC2 5 a	2	RCVerb	5	रही	RC2	5	a
# RC2 5 a	2	RCVerb	6	थी	RC2	5	a
# RC2 5 a	2	RCVerb	7	,	RC2	5	a
# RC2 5 a	3	NP1	8	वह	RC2	5	a
# RC2 5 a	3	NP1	9	लड़की	RC2	5	a
# RC2 5 a	4	PreMainVerb	10	अब	RC2	5	a
# RC2 5 a	5	MainVerb	11	समाजसेवा	RC2	5	a
# RC2 5 a	5	MainVerb	12	करती	RC2	5	a
# RC2 5 a	5	MainVerb	13	है	RC2	5	a
# RC2 5 a	5	MainVerb	14	।	RC2	5	a
# RC2 5 b	0	RCPn	0	जो	RC2	5	b
# RC2 5 b	1	PreRCVerb1	1	कुछ	RC2	5	b
# RC2 5 b	1	PreRCVerb1	2	महीनों	RC2	5	b
# RC2 5 b	1	PreRCVerb1	3	तक	RC2	5	b
# RC2 5 b	2	PreRCVerb1	4	खुशी-खुशी	RC2	5	b
# RC2 5 b	3	PreRCVerb	5	इन्फोसिस	RC2	5	b
# RC2 5 b	3	PreRCVerb	6	में	RC2	5	b
# RC2 5 b	4	RCVerb	7	काम	RC2	5	b
# RC2 5 b	4	RCVerb	8	कर	RC2	5	b
# RC2 5 b	4	RCVerb	9	रही	RC2	5	b
# RC2 5 b	4	RCVerb	10	थी	RC2	5	b
# RC2 5 b	4	RCVerb	11	,	RC2	5	b
# RC2 5 b	5	NP1	12	वह	RC2	5	b
# RC2 5 b	5	NP1	13	लड़की	RC2	5	b
# RC2 5 b	6	PreMainVerb	14	अब	RC2	5	b
# RC2 5 b	7	MainVerb	15	समाजसेवा	RC2	5	b
# RC2 5 b	7	MainVerb	16	करती	RC2	5	b
# RC2 5 b	7	MainVerb	17	है	RC2	5	b
# RC2 5 b	7	MainVerb	18	।	RC2	5	b
# RC2 5 c	0	NP1	0	वह	RC2	5	c
# RC2 5 c	0	NP1	1	लड़की	RC2	5	c
# RC2 5 c	1	MainVerb	2	समाजसेवा	RC2	5	c
# RC2 5 c	1	MainVerb	3	करती	RC2	5	c
# RC2 5 c	1	MainVerb	4	है	RC2	5	c
# RC2 5 c	1	MainVerb	5	,	RC2	5	c
# RC2 5 c	2	RCPn	6	जिसने	RC2	5	c
# RC2 5 c	3	PreRCVerb	7	इन्फोसिस	RC2	5	c
# RC2 5 c	3	PreRCVerb	8	में	RC2	5	c
# RC2 5 c	4	RCVerb	9	काम	RC2	5	c
# RC2 5 c	4	RCVerb	10	किया	RC2	5	c
# RC2 5 c	4	RCVerb	11	था	RC2	5	c
# RC2 5 c	4	RCVerb	12	।	RC2	5	c
# RC2 5 d	0	NP1	0	वह	RC2	5	d
# RC2 5 d	0	NP1	1	लड़की	RC2	5	d
# RC2 5 d	1	PreMainVerb1	2	सुबह-शाम	RC2	5	d
# RC2 5 d	2	PreMainVerb1	3	बहुत	RC2	5	d
# RC2 5 d	2	PreMainVerb1	4	मेहनत	RC2	5	d
# RC2 5 d	2	PreMainVerb1	5	से	RC2	5	d
# RC2 5 d	3	MainVerb	6	समाजसेवा	RC2	5	d
# RC2 5 d	3	MainVerb	7	करती	RC2	5	d
# RC2 5 d	3	MainVerb	8	है	RC2	5	d
# RC2 5 d	3	MainVerb	9	,	RC2	5	d
# RC2 5 d	4	RCPn	10	जिसने	RC2	5	d
# RC2 5 d	5	PreRCVerb	11	इन्फोसिस	RC2	5	d
# RC2 5 d	5	PreRCVerb	12	में	RC2	5	d
# RC2 5 d	6	RCVerb	13	काम	RC2	5	d
# RC2 5 d	6	RCVerb	14	किया	RC2	5	d
# RC2 5 d	6	RCVerb	15	था	RC2	5	d
# RC2 5 d	6	RCVerb	16	।	RC2	5	d
# RC2 6 a	0	RCPn	0	जो	RC2	6	a
# RC2 6 a	1	PreRCVerb	1	मूर्तियाँ	RC2	6	a
# RC2 6 a	2	RCVerb	2	बनाता	RC2	6	a
# RC2 6 a	2	RCVerb	3	है	RC2	6	a
# RC2 6 a	2	RCVerb	4	,	RC2	6	a
# RC2 6 a	3	NP1	5	वह	RC2	6	a
# RC2 6 a	3	NP1	6	कलाकार	RC2	6	a
# RC2 6 a	4	PreMainVerb	7	बहुत	RC2	6	a
# RC2 6 a	4	PreMainVerb	8	बीमार	RC2	6	a
# RC2 6 a	5	MainVerb	9	है।	RC2	6	a
# RC2 6 b	0	RCPn	0	जो	RC2	6	b
# RC2 6 b	1	PreRCVerb1	1	जी-टी	RC2	6	b
# RC2 6 b	1	PreRCVerb1	2	रोड	RC2	6	b
# RC2 6 b	1	PreRCVerb1	3	के	RC2	6	b
# RC2 6 b	1	PreRCVerb1	4	बगल	RC2	6	b
# RC2 6 b	1	PreRCVerb1	5	में	RC2	6	b
# RC2 6 b	2	PreRCVerb	6	मूर्तियाँ	RC2	6	b
# RC2 6 b	3	RCVerb	7	बनाता	RC2	6	b
# RC2 6 b	3	RCVerb	8	है	RC2	6	b
# RC2 6 b	3	RCVerb	9	,	RC2	6	b
# RC2 6 b	4	NP1	10	वह	RC2	6	b
# RC2 6 b	4	NP1	11	कलाकार	RC2	6	b
# RC2 6 b	5	PreMainVerb	12	बहुत	RC2	6	b
# RC2 6 b	5	PreMainVerb	13	बीमार	RC2	6	b
# RC2 6 b	6	MainVerb	14	है।	RC2	6	b
# RC2 6 c	0	NP1	0	वह	RC2	6	c
# RC2 6 c	0	NP1	1	कलाकार	RC2	6	c
# RC2 6 c	1	PreMainVerb	2	बहुत	RC2	6	c
# RC2 6 c	1	PreMainVerb	3	बीमार	RC2	6	c
# RC2 6 c	2	MainVerb	4	है	RC2	6	c
# RC2 6 c	2	MainVerb	5	,	RC2	6	c
# RC2 6 c	3	RCPn	6	जिसने	RC2	6	c
# RC2 6 c	4	PreRCVerb	7	संसद	RC2	6	c
# RC2 6 c	4	PreRCVerb	8	के	RC2	6	c
# RC2 6 c	4	PreRCVerb	9	सामने	RC2	6	c
# RC2 6 c	5	RCVerb	10	मोर्चा	RC2	6	c
# RC2 6 c	5	RCVerb	11	डाला	RC2	6	c
# RC2 6 c	5	RCVerb	12	था	RC2	6	c
# RC2 6 c	5	RCVerb	13	।	RC2	6	c
# RC2 6 d	0	NP1	0	वह	RC2	6	d
# RC2 6 d	0	NP1	1	कलाकार	RC2	6	d
# RC2 6 d	1	PreMainVerb1	2	कल	RC2	6	d
# RC2 6 d	1	PreMainVerb1	3	रात	RC2	6	d
# RC2 6 d	2	PreMainVerb1	4	तीन	RC2	6	d
# RC2 6 d	2	PreMainVerb1	5	बजे	RC2	6	d
# RC2 6 d	2	PreMainVerb1	6	से	RC2	6	d
# RC2 6 d	3	PreMainVerb	7	बहुत	RC2	6	d
# RC2 6 d	3	PreMainVerb	8	बीमार	RC2	6	d
# RC2 6 d	4	MainVerb	9	है	RC2	6	d
# RC2 6 d	4	MainVerb	10	,	RC2	6	d
# RC2 6 d	5	RCPn	11	जिसने	RC2	6	d
# RC2 6 d	6	PreRCVerb	12	संसद	RC2	6	d
# RC2 6 d	6	PreRCVerb	13	के	RC2	6	d
# RC2 6 d	6	PreRCVerb	14	सामने	RC2	6	d
# RC2 6 d	7	RCVerb	15	मोर्चा	RC2	6	d
# RC2 6 d	7	RCVerb	16	डाला	RC2	6	d
# RC2 6 d	7	RCVerb	17	था	RC2	6	d
# RC2 6 d	7	RCVerb	18	।	RC2	6	d
# RC2 7 a	0	RCPn	0	जो	RC2	7	a
# RC2 7 a	1	PreRCVerb	1	साईकिलों	RC2	7	a
# RC2 7 a	1	PreRCVerb	2	की	RC2	7	a
# RC2 7 a	2	RCVerb	3	मरम्मत	RC2	7	a
# RC2 7 a	2	RCVerb	4	करता	RC2	7	a
# RC2 7 a	2	RCVerb	5	है	RC2	7	a
# RC2 7 a	2	RCVerb	6	,	RC2	7	a
# RC2 7 a	3	NP1	7	वह	RC2	7	a
# RC2 7 a	3	NP1	8	कारीगर	RC2	7	a
# RC2 7 a	4	PreMainVerb	9	कालेज	RC2	7	a
# RC2 7 a	4	PreMainVerb	10	की	RC2	7	a
# RC2 7 a	5	MainVerb	11	पड़ाई	RC2	7	a
# RC2 7 a	5	MainVerb	12	कर	RC2	7	a
# RC2 7 a	5	MainVerb	13	रहा	RC2	7	a
# RC2 7 a	5	MainVerb	14	है	RC2	7	a
# RC2 7 a	5	MainVerb	15	।	RC2	7	a
# RC2 7 b	0	RCPn	0	जो	RC2	7	b
# RC2 7 b	1	PreRCVerb1	1	होटल	RC2	7	b
# RC2 7 b	1	PreRCVerb1	2	के	RC2	7	b
# RC2 7 b	1	PreRCVerb1	3	सामने	RC2	7	b
# RC2 7 b	1	PreRCVerb1	4	वाली	RC2	7	b
# RC2 7 b	2	PreRCVerb1	5	दुकान	RC2	7	b
# RC2 7 b	2	PreRCVerb1	6	में	RC2	7	b
# RC2 7 b	3	PreRCVerb	7	साईकिलों	RC2	7	b
# RC2 7 b	3	PreRCVerb	8	की	RC2	7	b
# RC2 7 b	4	RCVerb	9	मरम्मत	RC2	7	b
# RC2 7 b	4	RCVerb	10	करता	RC2	7	b
# RC2 7 b	4	RCVerb	11	है	RC2	7	b
# RC2 7 b	4	RCVerb	12	,	RC2	7	b
# RC2 7 b	5	NP1	13	वह	RC2	7	b
# RC2 7 b	5	NP1	14	कारीगर	RC2	7	b
# RC2 7 b	6	PreMainVerb	15	कालेज	RC2	7	b
# RC2 7 b	6	PreMainVerb	16	की	RC2	7	b
# RC2 7 b	7	MainVerb	17	पड़ाई	RC2	7	b
# RC2 7 b	7	MainVerb	18	कर	RC2	7	b
# RC2 7 b	7	MainVerb	19	रहा	RC2	7	b
# RC2 7 b	7	MainVerb	20	है	RC2	7	b
# RC2 7 b	7	MainVerb	21	।	RC2	7	b
# RC2 7 c	0	NP1	0	वह	RC2	7	c
# RC2 7 c	0	NP1	1	कारीगर	RC2	7	c
# RC2 7 c	1	PreMainVerb	2	कालेज	RC2	7	c
# RC2 7 c	1	PreMainVerb	3	की	RC2	7	c
# RC2 7 c	2	MainVerb	4	पड़ाई	RC2	7	c
# RC2 7 c	2	MainVerb	5	कर	RC2	7	c
# RC2 7 c	2	MainVerb	6	रहा	RC2	7	c
# RC2 7 c	2	MainVerb	7	है	RC2	7	c
# RC2 7 c	2	MainVerb	8	,	RC2	7	c
# RC2 7 c	3	RCPn	9	जिसने	RC2	7	c
# RC2 7 c	4	PreRCVerb	10	रमेश	RC2	7	c
# RC2 7 c	4	PreRCVerb	11	की	RC2	7	c
# RC2 7 c	5	PreRCVerb	12	मोटरसाइकिल	RC2	7	c
# RC2 7 c	6	RCVerb	13	बनाई	RC2	7	c
# RC2 7 c	6	RCVerb	14	थी	RC2	7	c
# RC2 7 c	6	RCVerb	15	।	RC2	7	c
# RC2 7 d	0	NP1	0	वह	RC2	7	d
# RC2 7 d	0	NP1	1	कारीगर	RC2	7	d
# RC2 7 d	1	PreMainVerb1	2	पिछले	RC2	7	d
# RC2 7 d	1	PreMainVerb1	3	एक	RC2	7	d
# RC2 7 d	1	PreMainVerb1	4	साल	RC2	7	d
# RC2 7 d	1	PreMainVerb1	5	से	RC2	7	d
# RC2 7 d	2	PreMainVerb1	6	रातों	RC2	7	d
# RC2 7 d	2	PreMainVerb1	7	में	RC2	7	d
# RC2 7 d	3	PreMainVerb	8	कालेज	RC2	7	d
# RC2 7 d	3	PreMainVerb	9	की	RC2	7	d
# RC2 7 d	4	MainVerb	10	पड़ाई	RC2	7	d
# RC2 7 d	4	MainVerb	11	कर	RC2	7	d
# RC2 7 d	4	MainVerb	12	रहा	RC2	7	d
# RC2 7 d	4	MainVerb	13	है	RC2	7	d
# RC2 7 d	4	MainVerb	14	,	RC2	7	d
# RC2 7 d	5	RCPn	15	जिसने	RC2	7	d
# RC2 7 d	6	PreRCVerb	16	रमेश	RC2	7	d
# RC2 7 d	6	PreRCVerb	17	की	RC2	7	d
# RC2 7 d	7	PreRCVerb	18	मोटरसाइकिल	RC2	7	d
# RC2 7 d	8	RCVerb	19	बनाई	RC2	7	d
# RC2 7 d	8	RCVerb	20	थी	RC2	7	d
# RC2 7 d	8	RCVerb	21	।	RC2	7	d
# RC2 8 a	0	RCPn	0	जो	RC2	8	a
# RC2 8 a	1	PreRCVerb	1	अंग्रेजी	RC2	8	a
# RC2 8 a	2	RCVerb	2	पढ़ाता	RC2	8	a
# RC2 8 a	2	RCVerb	3	है	RC2	8	a
# RC2 8 a	2	RCVerb	4	,	RC2	8	a
# RC2 8 a	3	NP1	5	वह	RC2	8	a
# RC2 8 a	3	NP1	6	शिक्षक	RC2	8	a
# RC2 8 a	4	PreMainVerb	7	गाने	RC2	8	a
# RC2 8 a	5	MainVerb	8	लिखता	RC2	8	a
# RC2 8 a	5	MainVerb	9	है	RC2	8	a
# RC2 8 a	5	MainVerb	10	।	RC2	8	a
# RC2 8 b	0	RCPn	0	जो	RC2	8	b
# RC2 8 b	1	PreRCVerb1	1	स्कूल	RC2	8	b
# RC2 8 b	1	PreRCVerb1	2	में	RC2	8	b
# RC2 8 b	2	PreRCVerb1	3	हर	RC2	8	b
# RC2 8 b	2	PreRCVerb1	4	मंगलवार	RC2	8	b
# RC2 8 b	3	PreRCVerb	5	अंग्रेजी	RC2	8	b
# RC2 8 b	4	RCVerb	6	पढ़ाता	RC2	8	b
# RC2 8 b	4	RCVerb	7	है	RC2	8	b
# RC2 8 b	4	RCVerb	8	,	RC2	8	b
# RC2 8 b	5	NP1	9	वह	RC2	8	b
# RC2 8 b	5	NP1	10	शिक्षक	RC2	8	b
# RC2 8 b	6	PreMainVerb	11	गाने	RC2	8	b
# RC2 8 b	7	MainVerb	12	लिखता	RC2	8	b
# RC2 8 b	7	MainVerb	13	है	RC2	8	b
# RC2 8 b	7	MainVerb	14	।	RC2	8	b
# RC2 8 c	0	NP1	0	वह	RC2	8	c
# RC2 8 c	0	NP1	1	शिक्षक	RC2	8	c
# RC2 8 c	1	PreMainVerb	2	गाने	RC2	8	c
# RC2 8 c	2	MainVerb	3	लिखता	RC2	8	c
# RC2 8 c	2	MainVerb	4	है	RC2	8	c
# RC2 8 c	2	MainVerb	5	,	RC2	8	c
# RC2 8 c	3	RCPn	6	जिसने	RC2	8	c
# RC2 8 c	4	PreRCVerb	7	रकेश	RC2	8	c
# RC2 8 c	4	PreRCVerb	8	की	RC2	8	c
# RC2 8 c	5	RCVerb	9	मदद	RC2	8	c
# RC2 8 c	5	RCVerb	10	की	RC2	8	c
# RC2 8 c	5	RCVerb	11	थी	RC2	8	c
# RC2 8 c	5	RCVerb	12	।	RC2	8	c
# RC2 8 d	0	NP1	0	वह	RC2	8	d
# RC2 8 d	0	NP1	1	शिक्षक	RC2	8	d
# RC2 8 d	1	PreMainVerb1	2	हर	RC2	8	d
# RC2 8 d	1	PreMainVerb1	3	15	RC2	8	d
# RC2 8 d	1	PreMainVerb1	4	अगस्त	RC2	8	d
# RC2 8 d	2	PreMainVerb	5	गाने	RC2	8	d
# RC2 8 d	3	MainVerb	6	लिखता	RC2	8	d
# RC2 8 d	3	MainVerb	7	है	RC2	8	d
# RC2 8 d	3	MainVerb	8	,	RC2	8	d
# RC2 8 d	4	RCPn	9	जिसने	RC2	8	d
# RC2 8 d	5	PreRCVerb	10	रकेश	RC2	8	d
# RC2 8 d	5	PreRCVerb	11	की	RC2	8	d
# RC2 8 d	6	RCVerb	12	मदद	RC2	8	d
# RC2 8 d	6	RCVerb	13	की	RC2	8	d
# RC2 8 d	6	RCVerb	14	थी	RC2	8	d
# RC2 8 d	6	RCVerb	15	।	RC2	8	d
# RC2 9 a	0	RCPn	0	जो	RC2	9	a
# RC2 9 a	1	PreRCVerb	1	फुटबाल	RC2	9	a
# RC2 9 a	2	RCVerb	2	खेल	RC2	9	a
# RC2 9 a	2	RCVerb	3	रहा	RC2	9	a
# RC2 9 a	2	RCVerb	4	है	RC2	9	a
# RC2 9 a	2	RCVerb	5	,	RC2	9	a
# RC2 9 a	3	NP1	6	वह	RC2	9	a
# RC2 9 a	3	NP1	7	बच्चा	RC2	9	a
# RC2 9 a	4	PreMainVerb	8	राष्ट्रीय	RC2	9	a
# RC2 9 a	4	PreMainVerb	9	क्रिकेट	RC2	9	a
# RC2 9 a	4	PreMainVerb	10	अकादमी	RC2	9	a
# RC2 9 a	5	MainVerb	11	जाता	RC2	9	a
# RC2 9 a	5	MainVerb	12	रहता	RC2	9	a
# RC2 9 a	5	MainVerb	13	है	RC2	9	a
# RC2 9 a	5	MainVerb	14	।	RC2	9	a
# RC2 9 b	0	RCPn	0	जो	RC2	9	b
# RC2 9 b	1	PreRCVerb1	1	वहाँ	RC2	9	b
# RC2 9 b	2	PreRCVerb1	2	मैदान	RC2	9	b
# RC2 9 b	2	PreRCVerb1	3	में	RC2	9	b
# RC2 9 b	3	PreRCVerb	4	फुटबाल	RC2	9	b
# RC2 9 b	4	RCVerb	5	खेल	RC2	9	b
# RC2 9 b	4	RCVerb	6	रहा	RC2	9	b
# RC2 9 b	4	RCVerb	7	है	RC2	9	b
# RC2 9 b	4	RCVerb	8	,	RC2	9	b
# RC2 9 b	5	NP1	9	वह	RC2	9	b
# RC2 9 b	5	NP1	10	बच्चा	RC2	9	b
# RC2 9 b	6	PreMainVerb	11	राष्ट्रीय	RC2	9	b
# RC2 9 b	6	PreMainVerb	12	क्रिकेट	RC2	9	b
# RC2 9 b	6	PreMainVerb	13	अकादमी	RC2	9	b
# RC2 9 b	7	MainVerb	14	जाता	RC2	9	b
# RC2 9 b	7	MainVerb	15	रहता	RC2	9	b
# RC2 9 b	7	MainVerb	16	है	RC2	9	b
# RC2 9 b	7	MainVerb	17	।	RC2	9	b
# RC2 9 c	0	NP1	0	वह	RC2	9	c
# RC2 9 c	0	NP1	1	बच्चा	RC2	9	c
# RC2 9 c	1	PreMainVerb	2	राष्ट्रीय	RC2	9	c
# RC2 9 c	1	PreMainVerb	3	क्रिकेट	RC2	9	c
# RC2 9 c	1	PreMainVerb	4	अकादमी	RC2	9	c
# RC2 9 c	2	MainVerb	5	जाता	RC2	9	c
# RC2 9 c	2	MainVerb	6	रहता	RC2	9	c
# RC2 9 c	2	MainVerb	7	है	RC2	9	c
# RC2 9 c	2	MainVerb	8	,	RC2	9	c
# RC2 9 c	3	RCPn	9	जिसने	RC2	9	c
# RC2 9 c	4	PreRCVerb	10	सबको	RC2	9	c
# RC2 9 c	5	PreRCVerb	11	पार्टी	RC2	9	c
# RC2 9 c	5	PreRCVerb	12	में	RC2	9	c
# RC2 9 c	6	RCVerb	13	बुलाया	RC2	9	c
