version	filenum	counter	word	position	score
10_c_SuperLong_Entrop.py	400157958	50	prediction 	12	0.63
10_c_SuperLong_Entrop.py	400157958	50	prediction 	13	0.6
10_c_SuperLong_Entrop.py	400157958	50	prediction 	14	0.57
10_c_SuperLong_Entrop.py	400157958	50	prediction 	15	0.66
10_c_SuperLong_Entrop.py	400157958	50	prediction 	16	0.55
10_c_SuperLong_Entrop.py	400157958	50	prediction 	17	0.77
10_c_SuperLong_Entrop.py	400157958	50	prediction 	18	0.94
10_c_SuperLong_Entrop.py	400157958	50	prediction 	19	1.0
10_c_SuperLong_Entrop.py	400157958	50	prediction 	20	0.4
10_c_SuperLong_Entrop.py	400157958	60	the 	0	0.45
10_c_SuperLong_Entrop.py	400157958	60	the 	1	0.48
10_c_SuperLong_Entrop.py	400157958	60	the 	2	0.47
10_c_SuperLong_Entrop.py	400157958	60	the 	3	0.43
10_c_SuperLong_Entrop.py	400157958	60	the 	4	0.49
10_c_SuperLong_Entrop.py	400157958	60	the 	5	0.49
10_c_SuperLong_Entrop.py	400157958	60	the 	6	0.46
10_c_SuperLong_Entrop.py	400157958	60	the 	7	0.47
10_c_SuperLong_Entrop.py	400157958	60	the 	8	0.48
10_c_SuperLong_Entrop.py	400157958	60	the 	9	0.48
10_c_SuperLong_Entrop.py	400157958	60	the 	10	0.47
10_c_SuperLong_Entrop.py	400157958	60	the 	11	0.51
10_c_SuperLong_Entrop.py	400157958	60	the 	12	0.5
10_c_SuperLong_Entrop.py	400157958	60	the 	13	0.51
10_c_SuperLong_Entrop.py	400157958	60	the 	14	0.55
10_c_SuperLong_Entrop.py	400157958	60	the 	15	0.55
10_c_SuperLong_Entrop.py	400157958	60	the 	16	0.54
10_c_SuperLong_Entrop.py	400157958	60	the 	17	0.61
10_c_SuperLong_Entrop.py	400157958	60	the 	18	0.77
10_c_SuperLong_Entrop.py	400157958	60	the 	19	0.98
10_c_SuperLong_Entrop.py	400157958	60	the 	20	0.48
10_c_SuperLong_Entrop.py	400157958	60	that 	0	0.45
10_c_SuperLong_Entrop.py	400157958	60	that 	1	0.44
10_c_SuperLong_Entrop.py	400157958	60	that 	2	0.46
10_c_SuperLong_Entrop.py	400157958	60	that 	3	0.52
10_c_SuperLong_Entrop.py	400157958	60	that 	4	0.51
10_c_SuperLong_Entrop.py	400157958	60	that 	5	0.53
10_c_SuperLong_Entrop.py	400157958	60	that 	6	0.42
10_c_SuperLong_Entrop.py	400157958	60	that 	7	0.47
10_c_SuperLong_Entrop.py	400157958	60	that 	8	0.48
10_c_SuperLong_Entrop.py	400157958	60	that 	9	0.42
10_c_SuperLong_Entrop.py	400157958	60	that 	10	0.41
10_c_SuperLong_Entrop.py	400157958	60	that 	11	0.51
10_c_SuperLong_Entrop.py	400157958	60	that 	12	0.53
10_c_SuperLong_Entrop.py	400157958	60	that 	13	0.52
10_c_SuperLong_Entrop.py	400157958	60	that 	14	0.6
10_c_SuperLong_Entrop.py	400157958	60	that 	15	0.62
10_c_SuperLong_Entrop.py	400157958	60	that 	16	0.65
10_c_SuperLong_Entrop.py	400157958	60	that 	17	0.72
10_c_SuperLong_Entrop.py	400157958	60	that 	18	0.84
10_c_SuperLong_Entrop.py	400157958	60	that 	19	1.0
10_c_SuperLong_Entrop.py	400157958	60	that 	20	0.5
10_c_SuperLong_Entrop.py	400157958	60	fact 	0	0.45
10_c_SuperLong_Entrop.py	400157958	60	fact 	1	0.62
10_c_SuperLong_Entrop.py	400157958	60	fact 	2	0.38
10_c_SuperLong_Entrop.py	400157958	60	fact 	3	0.41
10_c_SuperLong_Entrop.py	400157958	60	fact 	4	0.5
10_c_SuperLong_Entrop.py	400157958	60	fact 	5	0.57
10_c_SuperLong_Entrop.py	400157958	60	fact 	6	0.39
10_c_SuperLong_Entrop.py	400157958	60	fact 	7	0.34
10_c_SuperLong_Entrop.py	400157958	60	fact 	8	0.6
10_c_SuperLong_Entrop.py	400157958	60	fact 	9	0.43
10_c_SuperLong_Entrop.py	400157958	60	fact 	10	0.56
10_c_SuperLong_Entrop.py	400157958	60	fact 	11	0.5
10_c_SuperLong_Entrop.py	400157958	60	fact 	12	0.57
10_c_SuperLong_Entrop.py	400157958	60	fact 	13	0.51
10_c_SuperLong_Entrop.py	400157958	60	fact 	14	0.58
10_c_SuperLong_Entrop.py	400157958	60	fact 	15	0.67
10_c_SuperLong_Entrop.py	400157958	60	fact 	16	0.71
10_c_SuperLong_Entrop.py	400157958	60	fact 	17	0.71
10_c_SuperLong_Entrop.py	400157958	60	fact 	18	0.95
10_c_SuperLong_Entrop.py	400157958	60	fact 	19	1.0
10_c_SuperLong_Entrop.py	400157958	60	fact 	20	0.57
10_c_SuperLong_Entrop.py	400157958	60	information 	0	0.45
10_c_SuperLong_Entrop.py	400157958	60	information 	1	0.42
10_c_SuperLong_Entrop.py	400157958	60	information 	2	0.48
10_c_SuperLong_Entrop.py	400157958	60	information 	3	0.4
10_c_SuperLong_Entrop.py	400157958	60	information 	4	0.56
10_c_SuperLong_Entrop.py	400157958	60	information 	5	0.6
10_c_SuperLong_Entrop.py	400157958	60	information 	6	0.42
10_c_SuperLong_Entrop.py	400157958	60	information 	7	0.38
10_c_SuperLong_Entrop.py	400157958	60	information 	8	0.49
10_c_SuperLong_Entrop.py	400157958	60	information 	9	0.53
10_c_SuperLong_Entrop.py	400157958	60	information 	10	0.48
10_c_SuperLong_Entrop.py	400157958	60	information 	11	0.4
10_c_SuperLong_Entrop.py	400157958	60	information 	12	0.57
10_c_SuperLong_Entrop.py	400157958	60	information 	13	0.57
10_c_SuperLong_Entrop.py	400157958	60	information 	14	0.63
10_c_SuperLong_Entrop.py	400157958	60	information 	15	0.58
10_c_SuperLong_Entrop.py	400157958	60	information 	16	0.51
10_c_SuperLong_Entrop.py	400157958	60	information 	17	0.79
10_c_SuperLong_Entrop.py	400157958	60	information 	18	0.9
10_c_SuperLong_Entrop.py	400157958	60	information 	19	1.0
10_c_SuperLong_Entrop.py	400157958	60	information 	20	0.47
10_c_SuperLong_Entrop.py	400157958	60	report 	0	0.45
10_c_SuperLong_Entrop.py	400157958	60	report 	1	0.42
10_c_SuperLong_Entrop.py	400157958	60	report 	2	0.38
10_c_SuperLong_Entrop.py	400157958	60	report 	3	0.45
10_c_SuperLong_Entrop.py	400157958	60	report 	4	0.45
10_c_SuperLong_Entrop.py	400157958	60	report 	5	0.42
10_c_SuperLong_Entrop.py	400157958	60	report 	6	0.52
10_c_SuperLong_Entrop.py	400157958	60	report 	7	0.37
10_c_SuperLong_Entrop.py	400157958	60	report 	8	0.42
10_c_SuperLong_Entrop.py	400157958	60	report 	9	0.4
10_c_SuperLong_Entrop.py	400157958	60	report 	10	0.45
10_c_SuperLong_Entrop.py	400157958	60	report 	11	0.37
10_c_SuperLong_Entrop.py	400157958	60	report 	12	0.51
10_c_SuperLong_Entrop.py	400157958	60	report 	13	0.5
10_c_SuperLong_Entrop.py	400157958	60	report 	14	0.65
10_c_SuperLong_Entrop.py	400157958	60	report 	15	0.58
10_c_SuperLong_Entrop.py	400157958	60	report 	16	0.7
10_c_SuperLong_Entrop.py	400157958	60	report 	17	0.68
10_c_SuperLong_Entrop.py	400157958	60	report 	18	0.9
10_c_SuperLong_Entrop.py	400157958	60	report 	19	1.0
10_c_SuperLong_Entrop.py	400157958	60	report 	20	0.43
10_c_SuperLong_Entrop.py	400157958	60	belief 	0	0.45
10_c_SuperLong_Entrop.py	400157958	60	belief 	1	0.6
10_c_SuperLong_Entrop.py	400157958	60	belief 	2	0.59
10_c_SuperLong_Entrop.py	400157958	60	belief 	3	0.45
10_c_SuperLong_Entrop.py	400157958	60	belief 	4	0.48
10_c_SuperLong_Entrop.py	400157958	60	belief 	5	0.52
10_c_SuperLong_Entrop.py	400157958	60	belief 	6	0.51
10_c_SuperLong_Entrop.py	400157958	60	belief 	7	0.51
10_c_SuperLong_Entrop.py	400157958	60	belief 	8	0.57
10_c_SuperLong_Entrop.py	400157958	60	belief 	9	0.54
10_c_SuperLong_Entrop.py	400157958	60	belief 	10	0.5
10_c_SuperLong_Entrop.py	400157958	60	belief 	11	0.55
10_c_SuperLong_Entrop.py	400157958	60	belief 	12	0.64
10_c_SuperLong_Entrop.py	400157958	60	belief 	13	0.5
10_c_SuperLong_Entrop.py	400157958	60	belief 	14	0.65
10_c_SuperLong_Entrop.py	400157958	60	belief 	15	0.6
10_c_SuperLong_Entrop.py	400157958	60	belief 	16	0.69
10_c_SuperLong_Entrop.py	400157958	60	belief 	17	0.72
10_c_SuperLong_Entrop.py	400157958	60	belief 	18	0.94
10_c_SuperLong_Entrop.py	400157958	60	belief 	19	1.0
10_c_SuperLong_Entrop.py	400157958	60	belief 	20	0.49
10_c_SuperLong_Entrop.py	400157958	60	finding 	0	0.45
10_c_SuperLong_Entrop.py	400157958	60	finding 	1	0.35
10_c_SuperLong_Entrop.py	400157958	60	finding 	2	0.45
10_c_SuperLong_Entrop.py	400157958	60	finding 	3	0.47
10_c_SuperLong_Entrop.py	400157958	60	finding 	4	0.37
10_c_SuperLong_Entrop.py	400157958	60	finding 	5	0.52
10_c_SuperLong_Entrop.py	400157958	60	finding 	6	0.41
10_c_SuperLong_Entrop.py	400157958	60	finding 	7	0.37
10_c_SuperLong_Entrop.py	400157958	60	finding 	8	0.38
10_c_SuperLong_Entrop.py	400157958	60	finding 	9	0.35
10_c_SuperLong_Entrop.py	400157958	60	finding 	10	0.41
10_c_SuperLong_Entrop.py	400157958	60	finding 	11	0.39
10_c_SuperLong_Entrop.py	400157958	60	finding 	12	0.57
10_c_SuperLong_Entrop.py	400157958	60	finding 	13	0.48
10_c_SuperLong_Entrop.py	400157958	60	finding 	14	0.59
10_c_SuperLong_Entrop.py	400157958	60	finding 	15	0.58
10_c_SuperLong_Entrop.py	400157958	60	finding 	16	0.53
10_c_SuperLong_Entrop.py	400157958	60	finding 	17	0.68
10_c_SuperLong_Entrop.py	400157958	60	finding 	18	0.83
10_c_SuperLong_Entrop.py	400157958	60	finding 	19	1.0
10_c_SuperLong_Entrop.py	400157958	60	finding 	20	0.43
10_c_SuperLong_Entrop.py	400157958	60	prediction 	0	0.45
10_c_SuperLong_Entrop.py	400157958	60	prediction 	1	0.3
10_c_SuperLong_Entrop.py	400157958	60	prediction 	2	0.43
10_c_SuperLong_Entrop.py	400157958	60	prediction 	3	0.43
10_c_SuperLong_Entrop.py	400157958	60	prediction 	4	0.44
10_c_SuperLong_Entrop.py	400157958	60	prediction 	5	0.51
10_c_SuperLong_Entrop.py	400157958	60	prediction 	6	0.49
10_c_SuperLong_Entrop.py	400157958	60	prediction 	7	0.36
10_c_SuperLong_Entrop.py	400157958	60	prediction 	8	0.42
10_c_SuperLong_Entrop.py	400157958	60	prediction 	9	0.39
10_c_SuperLong_Entrop.py	400157958	60	prediction 	10	0.57
10_c_SuperLong_Entrop.py	400157958	60	prediction 	11	0.49
10_c_SuperLong_Entrop.py	400157958	60	prediction 	12	0.67
10_c_SuperLong_Entrop.py	400157958	60	prediction 	13	0.53
10_c_SuperLong_Entrop.py	400157958	60	prediction 	14	0.63
10_c_SuperLong_Entrop.py	400157958	60	prediction 	15	0.69
10_c_SuperLong_Entrop.py	400157958	60	prediction 	16	0.72
10_c_SuperLong_Entrop.py	400157958	60	prediction 	17	0.71
10_c_SuperLong_Entrop.py	400157958	60	prediction 	18	0.94
10_c_SuperLong_Entrop.py	400157958	60	prediction 	19	1.0
10_c_SuperLong_Entrop.py	400157958	60	prediction 	20	0.37
10_c_SuperLong_Entrop.py	400157958	70	the 	0	0.47
10_c_SuperLong_Entrop.py	400157958	70	the 	1	0.48
10_c_SuperLong_Entrop.py	400157958	70	the 	2	0.47
10_c_SuperLong_Entrop.py	400157958	70	the 	3	0.45
10_c_SuperLong_Entrop.py	400157958	70	the 	4	0.48
10_c_SuperLong_Entrop.py	400157958	70	the 	5	0.47
10_c_SuperLong_Entrop.py	400157958	70	the 	6	0.47
10_c_SuperLong_Entrop.py	400157958	70	the 	7	0.51
10_c_SuperLong_Entrop.py	400157958	70	the 	8	0.52
10_c_SuperLong_Entrop.py	400157958	70	the 	9	0.48
10_c_SuperLong_Entrop.py	400157958	70	the 	10	0.5
10_c_SuperLong_Entrop.py	400157958	70	the 	11	0.48
10_c_SuperLong_Entrop.py	400157958	70	the 	12	0.52
10_c_SuperLong_Entrop.py	400157958	70	the 	13	0.47
10_c_SuperLong_Entrop.py	400157958	70	the 	14	0.51
10_c_SuperLong_Entrop.py	400157958	70	the 	15	0.52
10_c_SuperLong_Entrop.py	400157958	70	the 	16	0.57
10_c_SuperLong_Entrop.py	400157958	70	the 	17	0.58
10_c_SuperLong_Entrop.py	400157958	70	the 	18	0.77
10_c_SuperLong_Entrop.py	400157958	70	the 	19	0.99
10_c_SuperLong_Entrop.py	400157958	70	the 	20	0.47
10_c_SuperLong_Entrop.py	400157958	70	that 	0	0.47
10_c_SuperLong_Entrop.py	400157958	70	that 	1	0.49
10_c_SuperLong_Entrop.py	400157958	70	that 	2	0.48
10_c_SuperLong_Entrop.py	400157958	70	that 	3	0.49
10_c_SuperLong_Entrop.py	400157958	70	that 	4	0.55
10_c_SuperLong_Entrop.py	400157958	70	that 	5	0.49
10_c_SuperLong_Entrop.py	400157958	70	that 	6	0.48
10_c_SuperLong_Entrop.py	400157958	70	that 	7	0.5
10_c_SuperLong_Entrop.py	400157958	70	that 	8	0.61
10_c_SuperLong_Entrop.py	400157958	70	that 	9	0.46
10_c_SuperLong_Entrop.py	400157958	70	that 	10	0.5
10_c_SuperLong_Entrop.py	400157958	70	that 	11	0.49
10_c_SuperLong_Entrop.py	400157958	70	that 	12	0.51
10_c_SuperLong_Entrop.py	400157958	70	that 	13	0.52
10_c_SuperLong_Entrop.py	400157958	70	that 	14	0.56
10_c_SuperLong_Entrop.py	400157958	70	that 	15	0.65
10_c_SuperLong_Entrop.py	400157958	70	that 	16	0.65
10_c_SuperLong_Entrop.py	400157958	70	that 	17	0.7
10_c_SuperLong_Entrop.py	400157958	70	that 	18	0.8
10_c_SuperLong_Entrop.py	400157958	70	that 	19	1.0
10_c_SuperLong_Entrop.py	400157958	70	that 	20	0.48
10_c_SuperLong_Entrop.py	400157958	70	fact 	0	0.47
10_c_SuperLong_Entrop.py	400157958	70	fact 	1	0.65
10_c_SuperLong_Entrop.py	400157958	70	fact 	2	0.34
10_c_SuperLong_Entrop.py	400157958	70	fact 	3	0.42
10_c_SuperLong_Entrop.py	400157958	70	fact 	4	0.45
10_c_SuperLong_Entrop.py	400157958	70	fact 	5	0.54
10_c_SuperLong_Entrop.py	400157958	70	fact 	6	0.4
10_c_SuperLong_Entrop.py	400157958	70	fact 	7	0.39
10_c_SuperLong_Entrop.py	400157958	70	fact 	8	0.66
10_c_SuperLong_Entrop.py	400157958	70	fact 	9	0.48
10_c_SuperLong_Entrop.py	400157958	70	fact 	10	0.6
10_c_SuperLong_Entrop.py	400157958	70	fact 	11	0.37
10_c_SuperLong_Entrop.py	400157958	70	fact 	12	0.57
10_c_SuperLong_Entrop.py	400157958	70	fact 	13	0.49
10_c_SuperLong_Entrop.py	400157958	70	fact 	14	0.51
10_c_SuperLong_Entrop.py	400157958	70	fact 	15	0.69
10_c_SuperLong_Entrop.py	400157958	70	fact 	16	0.69
10_c_SuperLong_Entrop.py	400157958	70	fact 	17	0.69
10_c_SuperLong_Entrop.py	400157958	70	fact 	18	0.94
10_c_SuperLong_Entrop.py	400157958	70	fact 	19	1.0
10_c_SuperLong_Entrop.py	400157958	70	fact 	20	0.58
10_c_SuperLong_Entrop.py	400157958	70	information 	0	0.47
10_c_SuperLong_Entrop.py	400157958	70	information 	1	0.46
10_c_SuperLong_Entrop.py	400157958	70	information 	2	0.41
10_c_SuperLong_Entrop.py	400157958	70	information 	3	0.55
10_c_SuperLong_Entrop.py	400157958	70	information 	4	0.6
10_c_SuperLong_Entrop.py	400157958	70	information 	5	0.55
10_c_SuperLong_Entrop.py	400157958	70	information 	6	0.37
10_c_SuperLong_Entrop.py	400157958	70	information 	7	0.45
10_c_SuperLong_Entrop.py	400157958	70	information 	8	0.62
10_c_SuperLong_Entrop.py	400157958	70	information 	9	0.49
10_c_SuperLong_Entrop.py	400157958	70	information 	10	0.5
10_c_SuperLong_Entrop.py	400157958	70	information 	11	0.42
10_c_SuperLong_Entrop.py	400157958	70	information 	12	0.58
10_c_SuperLong_Entrop.py	400157958	70	information 	13	0.58
10_c_SuperLong_Entrop.py	400157958	70	information 	14	0.44
10_c_SuperLong_Entrop.py	400157958	70	information 	15	0.56
10_c_SuperLong_Entrop.py	400157958	70	information 	16	0.63
10_c_SuperLong_Entrop.py	400157958	70	information 	17	0.73
10_c_SuperLong_Entrop.py	400157958	70	information 	18	0.88
10_c_SuperLong_Entrop.py	400157958	70	information 	19	1.0
10_c_SuperLong_Entrop.py	400157958	70	information 	20	0.51
10_c_SuperLong_Entrop.py	400157958	70	report 	0	0.47
10_c_SuperLong_Entrop.py	400157958	70	report 	1	0.48
10_c_SuperLong_Entrop.py	400157958	70	report 	2	0.38
10_c_SuperLong_Entrop.py	400157958	70	report 	3	0.49
10_c_SuperLong_Entrop.py	400157958	70	report 	4	0.5
10_c_SuperLong_Entrop.py	400157958	70	report 	5	0.41
10_c_SuperLong_Entrop.py	400157958	70	report 	6	0.53
10_c_SuperLong_Entrop.py	400157958	70	report 	7	0.43
10_c_SuperLong_Entrop.py	400157958	70	report 	8	0.53
10_c_SuperLong_Entrop.py	400157958	70	report 	9	0.5
10_c_SuperLong_Entrop.py	400157958	70	report 	10	0.51
10_c_SuperLong_Entrop.py	400157958	70	report 	11	0.42
10_c_SuperLong_Entrop.py	400157958	70	report 	12	0.43
10_c_SuperLong_Entrop.py	400157958	70	report 	13	0.49
10_c_SuperLong_Entrop.py	400157958	70	report 	14	0.57
10_c_SuperLong_Entrop.py	400157958	70	report 	15	0.58
10_c_SuperLong_Entrop.py	400157958	70	report 	16	0.72
10_c_SuperLong_Entrop.py	400157958	70	report 	17	0.62
10_c_SuperLong_Entrop.py	400157958	70	report 	18	0.88
10_c_SuperLong_Entrop.py	400157958	70	report 	19	1.0
10_c_SuperLong_Entrop.py	400157958	70	report 	20	0.47
10_c_SuperLong_Entrop.py	400157958	70	belief 	0	0.47
10_c_SuperLong_Entrop.py	400157958	70	belief 	1	0.6
10_c_SuperLong_Entrop.py	400157958	70	belief 	2	0.5
10_c_SuperLong_Entrop.py	400157958	70	belief 	3	0.54
10_c_SuperLong_Entrop.py	400157958	70	belief 	4	0.61
10_c_SuperLong_Entrop.py	400157958	70	belief 	5	0.58
10_c_SuperLong_Entrop.py	400157958	70	belief 	6	0.5
10_c_SuperLong_Entrop.py	400157958	70	belief 	7	0.57
10_c_SuperLong_Entrop.py	400157958	70	belief 	8	0.63
10_c_SuperLong_Entrop.py	400157958	70	belief 	9	0.53
10_c_SuperLong_Entrop.py	400157958	70	belief 	10	0.5
10_c_SuperLong_Entrop.py	400157958	70	belief 	11	0.52
10_c_SuperLong_Entrop.py	400157958	70	belief 	12	0.59
10_c_SuperLong_Entrop.py	400157958	70	belief 	13	0.47
10_c_SuperLong_Entrop.py	400157958	70	belief 	14	0.5
10_c_SuperLong_Entrop.py	400157958	70	belief 	15	0.58
10_c_SuperLong_Entrop.py	400157958	70	belief 	16	0.73
10_c_SuperLong_Entrop.py	400157958	70	belief 	17	0.64
10_c_SuperLong_Entrop.py	400157958	70	belief 	18	0.9
10_c_SuperLong_Entrop.py	400157958	70	belief 	19	1.0
10_c_SuperLong_Entrop.py	400157958	70	belief 	20	0.58
10_c_SuperLong_Entrop.py	400157958	70	finding 	0	0.47
10_c_SuperLong_Entrop.py	400157958	70	finding 	1	0.44
10_c_SuperLong_Entrop.py	400157958	70	finding 	2	0.4
10_c_SuperLong_Entrop.py	400157958	70	finding 	3	0.43
10_c_SuperLong_Entrop.py	400157958	70	finding 	4	0.37
10_c_SuperLong_Entrop.py	400157958	70	finding 	5	0.51
10_c_SuperLong_Entrop.py	400157958	70	finding 	6	0.43
10_c_SuperLong_Entrop.py	400157958	70	finding 	7	0.45
10_c_SuperLong_Entrop.py	400157958	70	finding 	8	0.51
10_c_SuperLong_Entrop.py	400157958	70	finding 	9	0.41
10_c_SuperLong_Entrop.py	400157958	70	finding 	10	0.45
10_c_SuperLong_Entrop.py	400157958	70	finding 	11	0.42
10_c_SuperLong_Entrop.py	400157958	70	finding 	12	0.55
10_c_SuperLong_Entrop.py	400157958	70	finding 	13	0.43
10_c_SuperLong_Entrop.py	400157958	70	finding 	14	0.53
10_c_SuperLong_Entrop.py	400157958	70	finding 	15	0.56
10_c_SuperLong_Entrop.py	400157958	70	finding 	16	0.66
10_c_SuperLong_Entrop.py	400157958	70	finding 	17	0.59
10_c_SuperLong_Entrop.py	400157958	70	finding 	18	0.8
10_c_SuperLong_Entrop.py	400157958	70	finding 	19	1.0
10_c_SuperLong_Entrop.py	400157958	70	finding 	20	0.38
10_c_SuperLong_Entrop.py	400157958	70	prediction 	0	0.47
10_c_SuperLong_Entrop.py	400157958	70	prediction 	1	0.46
10_c_SuperLong_Entrop.py	400157958	70	prediction 	2	0.41
10_c_SuperLong_Entrop.py	400157958	70	prediction 	3	0.45
10_c_SuperLong_Entrop.py	400157958	70	prediction 	4	0.5
10_c_SuperLong_Entrop.py	400157958	70	prediction 	5	0.58
10_c_SuperLong_Entrop.py	400157958	70	prediction 	6	0.4
10_c_SuperLong_Entrop.py	400157958	70	prediction 	7	0.37
10_c_SuperLong_Entrop.py	400157958	70	prediction 	8	0.63
10_c_SuperLong_Entrop.py	400157958	70	prediction 	9	0.44
10_c_SuperLong_Entrop.py	400157958	70	prediction 	10	0.57
10_c_SuperLong_Entrop.py	400157958	70	prediction 	11	0.43
10_c_SuperLong_Entrop.py	400157958	70	prediction 	12	0.63
10_c_SuperLong_Entrop.py	400157958	70	prediction 	13	0.51
10_c_SuperLong_Entrop.py	400157958	70	prediction 	14	0.51
10_c_SuperLong_Entrop.py	400157958	70	prediction 	15	0.65
10_c_SuperLong_Entrop.py	400157958	70	prediction 	16	0.66
10_c_SuperLong_Entrop.py	400157958	70	prediction 	17	0.65
10_c_SuperLong_Entrop.py	400157958	70	prediction 	18	0.91
10_c_SuperLong_Entrop.py	400157958	70	prediction 	19	1.0
10_c_SuperLong_Entrop.py	400157958	70	prediction 	20	0.39
10_c_SuperLong_Entrop.py	400157958	80	the 	0	0.48
10_c_SuperLong_Entrop.py	400157958	80	the 	1	0.5
10_c_SuperLong_Entrop.py	400157958	80	the 	2	0.48
10_c_SuperLong_Entrop.py	400157958	80	the 	3	0.48
10_c_SuperLong_Entrop.py	400157958	80	the 	4	0.49
10_c_SuperLong_Entrop.py	400157958	80	the 	5	0.49
10_c_SuperLong_Entrop.py	400157958	80	the 	6	0.47
10_c_SuperLong_Entrop.py	400157958	80	the 	7	0.51
10_c_SuperLong_Entrop.py	400157958	80	the 	8	0.47
10_c_SuperLong_Entrop.py	400157958	80	the 	9	0.48
10_c_SuperLong_Entrop.py	400157958	80	the 	10	0.49
10_c_SuperLong_Entrop.py	400157958	80	the 	11	0.5
10_c_SuperLong_Entrop.py	400157958	80	the 	12	0.51
10_c_SuperLong_Entrop.py	400157958	80	the 	13	0.5
10_c_SuperLong_Entrop.py	400157958	80	the 	14	0.53
10_c_SuperLong_Entrop.py	400157958	80	the 	15	0.51
10_c_SuperLong_Entrop.py	400157958	80	the 	16	0.59
10_c_SuperLong_Entrop.py	400157958	80	the 	17	0.65
10_c_SuperLong_Entrop.py	400157958	80	the 	18	0.75
10_c_SuperLong_Entrop.py	400157958	80	the 	19	0.99
10_c_SuperLong_Entrop.py	400157958	80	the 	20	0.47
10_c_SuperLong_Entrop.py	400157958	80	that 	0	0.48
10_c_SuperLong_Entrop.py	400157958	80	that 	1	0.48
10_c_SuperLong_Entrop.py	400157958	80	that 	2	0.52
10_c_SuperLong_Entrop.py	400157958	80	that 	3	0.52
10_c_SuperLong_Entrop.py	400157958	80	that 	4	0.54
10_c_SuperLong_Entrop.py	400157958	80	that 	5	0.48
10_c_SuperLong_Entrop.py	400157958	80	that 	6	0.42
10_c_SuperLong_Entrop.py	400157958	80	that 	7	0.51
10_c_SuperLong_Entrop.py	400157958	80	that 	8	0.46
10_c_SuperLong_Entrop.py	400157958	80	that 	9	0.47
10_c_SuperLong_Entrop.py	400157958	80	that 	10	0.44
10_c_SuperLong_Entrop.py	400157958	80	that 	11	0.47
10_c_SuperLong_Entrop.py	400157958	80	that 	12	0.55
10_c_SuperLong_Entrop.py	400157958	80	that 	13	0.58
10_c_SuperLong_Entrop.py	400157958	80	that 	14	0.57
10_c_SuperLong_Entrop.py	400157958	80	that 	15	0.58
10_c_SuperLong_Entrop.py	400157958	80	that 	16	0.67
10_c_SuperLong_Entrop.py	400157958	80	that 	17	0.78
10_c_SuperLong_Entrop.py	400157958	80	that 	18	0.82
10_c_SuperLong_Entrop.py	400157958	80	that 	19	1.0
10_c_SuperLong_Entrop.py	400157958	80	that 	20	0.5
10_c_SuperLong_Entrop.py	400157958	80	fact 	0	0.48
10_c_SuperLong_Entrop.py	400157958	80	fact 	1	0.64
10_c_SuperLong_Entrop.py	400157958	80	fact 	2	0.38
10_c_SuperLong_Entrop.py	400157958	80	fact 	3	0.52
10_c_SuperLong_Entrop.py	400157958	80	fact 	4	0.46
10_c_SuperLong_Entrop.py	400157958	80	fact 	5	0.52
10_c_SuperLong_Entrop.py	400157958	80	fact 	6	0.46
10_c_SuperLong_Entrop.py	400157958	80	fact 	7	0.46
10_c_SuperLong_Entrop.py	400157958	80	fact 	8	0.49
10_c_SuperLong_Entrop.py	400157958	80	fact 	9	0.49
10_c_SuperLong_Entrop.py	400157958	80	fact 	10	0.54
10_c_SuperLong_Entrop.py	400157958	80	fact 	11	0.4
10_c_SuperLong_Entrop.py	400157958	80	fact 	12	0.59
10_c_SuperLong_Entrop.py	400157958	80	fact 	13	0.56
10_c_SuperLong_Entrop.py	400157958	80	fact 	14	0.62
10_c_SuperLong_Entrop.py	400157958	80	fact 	15	0.62
10_c_SuperLong_Entrop.py	400157958	80	fact 	16	0.69
10_c_SuperLong_Entrop.py	400157958	80	fact 	17	0.83
10_c_SuperLong_Entrop.py	400157958	80	fact 	18	0.93
10_c_SuperLong_Entrop.py	400157958	80	fact 	19	1.0
10_c_SuperLong_Entrop.py	400157958	80	fact 	20	0.58
10_c_SuperLong_Entrop.py	400157958	80	information 	0	0.48
10_c_SuperLong_Entrop.py	400157958	80	information 	1	0.49
10_c_SuperLong_Entrop.py	400157958	80	information 	2	0.42
10_c_SuperLong_Entrop.py	400157958	80	information 	3	0.58
10_c_SuperLong_Entrop.py	400157958	80	information 	4	0.57
10_c_SuperLong_Entrop.py	400157958	80	information 	5	0.52
10_c_SuperLong_Entrop.py	400157958	80	information 	6	0.47
10_c_SuperLong_Entrop.py	400157958	80	information 	7	0.49
10_c_SuperLong_Entrop.py	400157958	80	information 	8	0.49
10_c_SuperLong_Entrop.py	400157958	80	information 	9	0.46
10_c_SuperLong_Entrop.py	400157958	80	information 	10	0.46
10_c_SuperLong_Entrop.py	400157958	80	information 	11	0.42
10_c_SuperLong_Entrop.py	400157958	80	information 	12	0.57
10_c_SuperLong_Entrop.py	400157958	80	information 	13	0.59
10_c_SuperLong_Entrop.py	400157958	80	information 	14	0.56
10_c_SuperLong_Entrop.py	400157958	80	information 	15	0.51
10_c_SuperLong_Entrop.py	400157958	80	information 	16	0.63
10_c_SuperLong_Entrop.py	400157958	80	information 	17	0.83
10_c_SuperLong_Entrop.py	400157958	80	information 	18	0.85
10_c_SuperLong_Entrop.py	400157958	80	information 	19	1.0
10_c_SuperLong_Entrop.py	400157958	80	information 	20	0.47
