rate	version	filenum	counter	reward
0.2	10_c_SuperLong.py	552197409	31900	4.04745309976426
0.2	10_c_SuperLong.py	552197409	32000	4.074924523855196
0.2	10_c_SuperLong.py	552197409	32100	4.045966235688198
0.2	10_c_SuperLong.py	552197409	32200	4.032527278321774
0.2	10_c_SuperLong.py	552197409	32300	4.0133913310777425
0.2	10_c_SuperLong.py	552197409	32400	4.012138661307558
0.2	10_c_SuperLong.py	552197409	32500	4.0804766048910155
0.2	10_c_SuperLong.py	552197409	32600	4.115200343255226
0.2	10_c_SuperLong.py	552197409	32700	4.099815623690853
0.2	10_c_SuperLong.py	552197409	32800	4.145988609460119
0.2	10_c_SuperLong.py	552197409	32900	4.093781266674603
0.2	10_c_SuperLong.py	552197409	33000	3.9997206920396007
0.2	10_c_SuperLong.py	552197409	33100	4.052554279205206
0.2	10_c_SuperLong.py	552197409	33200	3.975718794073624
0.2	10_c_SuperLong.py	552197409	33300	4.016040265272367
0.2	10_c_SuperLong.py	552197409	33400	3.986591549853145
0.2	10_c_SuperLong.py	552197409	33500	4.0042986905157925
0.2	10_c_SuperLong.py	552197409	33600	4.033806812676208
0.2	10_c_SuperLong.py	552197409	33700	4.017952859255158
0.2	10_c_SuperLong.py	552197409	33800	4.014473302012346
0.2	10_c_SuperLong.py	552197409	33900	4.030742349554543
0.2	10_c_SuperLong.py	552197409	34000	4.010248420048069
0.2	10_c_SuperLong.py	552197409	34100	4.0233032759223635
0.2	10_c_SuperLong.py	552197409	34200	3.990869779677515
0.2	10_c_SuperLong.py	552197409	34300	4.0496486947250965
0.2	10_c_SuperLong.py	552197409	34400	4.009556241315145
0.2	10_c_SuperLong.py	552197409	34500	3.9912282930122607
0.2	10_c_SuperLong.py	552197409	34600	4.076603151249965
0.2	10_c_SuperLong.py	552197409	34700	3.9701902604770387
0.2	10_c_SuperLong.py	552197409	34800	3.950633226957759
0.2	10_c_SuperLong.py	552197409	34900	3.972473888006243
0.2	10_c_SuperLong.py	552197409	35000	4.030672445059977
0.2	10_c_SuperLong.py	552197409	35100	4.116000372391467
0.2	10_c_SuperLong.py	552197409	35200	4.05430917994915
0.2	10_c_SuperLong.py	552197409	35300	4.059987168507296
0.2	10_c_SuperLong.py	552197409	35400	4.057136905045724
0.2	10_c_SuperLong.py	552197409	35500	3.9878240155768117
0.2	10_c_SuperLong.py	552197409	35600	4.02699420752244
0.2	10_c_SuperLong.py	552197409	35700	4.008214030363105
0.2	10_c_SuperLong.py	552197409	35800	3.9936904957338117
0.2	10_c_SuperLong.py	552197409	35900	4.039290288015653
0.2	10_c_SuperLong.py	552197409	36000	3.9878004068626933
0.2	10_c_SuperLong.py	552197409	36100	4.046932989442052
0.2	10_c_SuperLong.py	552197409	36200	4.030109936256564
0.2	10_c_SuperLong.py	552197409	36300	4.052607587560539
0.2	10_c_SuperLong.py	552197409	36400	4.0018434093284965
0.2	10_c_SuperLong.py	552197409	36500	4.0869242478976515
0.2	10_c_SuperLong.py	552197409	36600	4.124020338165358
0.2	10_c_SuperLong.py	552197409	36700	3.8931909264713522
0.2	10_c_SuperLong.py	552197409	36800	4.062462890920255
0.2	10_c_SuperLong.py	552197409	36900	4.0429013149963895
0.2	10_c_SuperLong.py	552197409	37000	4.0353145954168035
0.2	10_c_SuperLong.py	552197409	37100	3.9997231468557657
0.2	10_c_SuperLong.py	552197409	37200	4.017866961296795
0.2	10_c_SuperLong.py	552197409	37300	4.044455479757017
0.2	10_c_SuperLong.py	552197409	37400	4.163765285801278
0.2	10_c_SuperLong.py	552197409	37500	4.084566860634898
0.2	10_c_SuperLong.py	552197409	37600	4.05500587728751
0.2	10_c_SuperLong.py	552197409	37700	4.018870015190254
0.2	10_c_SuperLong.py	552197409	37800	4.007471150467789
0.2	10_c_SuperLong.py	552197409	37900	4.075147570490113
0.2	10_c_SuperLong.py	552197409	38000	4.0800765823298555
0.2	10_c_SuperLong.py	552197409	38100	4.124555928846129
0.2	10_c_SuperLong.py	552197409	38200	3.972176604842879
0.2	10_c_SuperLong.py	552197409	38300	3.9192820054353223
0.2	10_c_SuperLong.py	552197409	38400	4.06384800023951
0.2	10_c_SuperLong.py	552197409	38500	4.105164585281139
0.2	10_c_SuperLong.py	552197409	38600	3.979890752661199
0.2	10_c_SuperLong.py	552197409	38700	4.071836416508544
0.2	10_c_SuperLong.py	552197409	38800	3.9767547040845606
0.2	10_c_SuperLong.py	552197409	38900	4.052582626111204
0.2	10_c_SuperLong.py	552197409	39000	4.076764690676761
0.2	10_c_SuperLong.py	552197409	39100	4.040449324689936
0.2	10_c_SuperLong.py	552197409	39200	4.000993866062159
0.2	10_c_SuperLong.py	552197409	39300	4.073763412630391
0.2	10_c_SuperLong.py	552197409	39400	4.09828168648014
0.2	10_c_SuperLong.py	552197409	39500	3.965648571247824
0.2	10_c_SuperLong.py	552197409	39600	3.952188229272771
0.2	10_c_SuperLong.py	552197409	39700	4.017341339786903
0.2	10_c_SuperLong.py	552197409	39800	3.9823238398087075
0.2	10_c_SuperLong.py	552197409	39900	3.9762818544445
0.2	10_c_SuperLong.py	552197409	40000	3.933320229098993
0.6	10_c_SuperLong_EntropDecay.py	218190674	100	4.477156353780879
0.6	10_c_SuperLong_EntropDecay.py	218190674	200	4.356978521223278
0.6	10_c_SuperLong_EntropDecay.py	218190674	300	4.364441983451301
0.6	10_c_SuperLong_EntropDecay.py	218190674	400	4.407262930707607
0.6	10_c_SuperLong_EntropDecay.py	218190674	500	4.392998325159773
0.6	10_c_SuperLong_EntropDecay.py	218190674	600	4.377805687112708
0.6	10_c_SuperLong_EntropDecay.py	218190674	700	4.391333887449967
0.6	10_c_SuperLong_EntropDecay.py	218190674	800	4.309520780534643
0.6	10_c_SuperLong_EntropDecay.py	218190674	900	4.376094904494007
0.6	10_c_SuperLong_EntropDecay.py	218190674	1000	4.44935519263111
0.6	10_c_SuperLong_EntropDecay.py	218190674	1100	4.358501091124477
0.6	10_c_SuperLong_EntropDecay.py	218190674	1200	4.392150092972104
0.6	10_c_SuperLong_EntropDecay.py	218190674	1300	4.426716567400763
0.6	10_c_SuperLong_EntropDecay.py	218190674	1400	4.361399356542793
0.6	10_c_SuperLong_EntropDecay.py	218190674	1500	4.3463570463375945
0.6	10_c_SuperLong_EntropDecay.py	218190674	1600	4.303297058595998
0.6	10_c_SuperLong_EntropDecay.py	218190674	1700	4.33917444748006
0.6	10_c_SuperLong_EntropDecay.py	218190674	1800	4.467292654811525
0.6	10_c_SuperLong_EntropDecay.py	218190674	1900	4.407646981136938
0.6	10_c_SuperLong_EntropDecay.py	218190674	2000	4.368968664495664
0.6	10_c_SuperLong_EntropDecay.py	218190674	2100	4.440209775555905
0.6	10_c_SuperLong_EntropDecay.py	218190674	2200	4.372925258153593
0.6	10_c_SuperLong_EntropDecay.py	218190674	2300	4.41652216210122
0.6	10_c_SuperLong_EntropDecay.py	218190674	2400	4.3370567608295
0.6	10_c_SuperLong_EntropDecay.py	218190674	2500	4.338694548195199
0.6	10_c_SuperLong_EntropDecay.py	218190674	2600	4.36528167420134
0.6	10_c_SuperLong_EntropDecay.py	218190674	2700	4.325897880336254
0.6	10_c_SuperLong_EntropDecay.py	218190674	2800	4.327657086844853
0.6	10_c_SuperLong_EntropDecay.py	218190674	2900	4.352652763630746
0.6	10_c_SuperLong_EntropDecay.py	218190674	3000	4.369893533613347
0.6	10_c_SuperLong_EntropDecay.py	218190674	3100	4.318506056620498
0.6	10_c_SuperLong_EntropDecay.py	218190674	3200	4.3411098840112565
0.6	10_c_SuperLong_EntropDecay.py	218190674	3300	4.358962448584302
0.6	10_c_SuperLong_EntropDecay.py	218190674	3400	4.374590986082731
0.6	10_c_SuperLong_EntropDecay.py	218190674	3500	4.351383419671061
0.6	10_c_SuperLong_EntropDecay.py	218190674	3600	4.3298324643335695
0.6	10_c_SuperLong_EntropDecay.py	218190674	3700	4.401856832225879
0.6	10_c_SuperLong_EntropDecay.py	218190674	3800	4.330318279957716
0.6	10_c_SuperLong_EntropDecay.py	218190674	3900	4.347319023630666
0.6	10_c_SuperLong_EntropDecay.py	218190674	4000	4.352127080462758
0.6	10_c_SuperLong_EntropDecay.py	218190674	4100	4.435963069557787
0.6	10_c_SuperLong_EntropDecay.py	218190674	4200	4.273859077028938
0.6	10_c_SuperLong_EntropDecay.py	218190674	4300	4.372728294671059
0.6	10_c_SuperLong_EntropDecay.py	218190674	4400	4.358776445328359
0.6	10_c_SuperLong_EntropDecay.py	218190674	4500	4.377019899910937
0.6	10_c_SuperLong_EntropDecay.py	218190674	4600	4.3785139271853755
0.6	10_c_SuperLong_EntropDecay.py	218190674	4700	4.399841771937089
0.6	10_c_SuperLong_EntropDecay.py	218190674	4800	4.392212943593547
0.6	10_c_SuperLong_EntropDecay.py	218190674	4900	4.376696445904995
0.6	10_c_SuperLong_EntropDecay.py	218190674	5000	4.2782302607073905
0.6	10_c_SuperLong_EntropDecay.py	218190674	5100	4.359060918035658
0.6	10_c_SuperLong_EntropDecay.py	218190674	5200	4.313467260164504
0.6	10_c_SuperLong_EntropDecay.py	218190674	5300	4.3842976043815955
0.6	10_c_SuperLong_EntropDecay.py	218190674	5400	4.382988022091462
0.6	10_c_SuperLong_EntropDecay.py	218190674	5500	4.4094852951257435
0.6	10_c_SuperLong_EntropDecay.py	218190674	5600	4.449211952300731
0.6	10_c_SuperLong_EntropDecay.py	218190674	5700	4.411087187006243
0.6	10_c_SuperLong_EntropDecay.py	218190674	5800	4.42276087346011
0.6	10_c_SuperLong_EntropDecay.py	218190674	5900	4.316767505084806
0.6	10_c_SuperLong_EntropDecay.py	218190674	6000	4.377241674199255
0.6	10_c_SuperLong_EntropDecay.py	218190674	6100	4.293690360307872
0.6	10_c_SuperLong_EntropDecay.py	218190674	6200	4.33731111497557
0.6	10_c_SuperLong_EntropDecay.py	218190674	6300	4.253635543187858
0.6	10_c_SuperLong_EntropDecay.py	218190674	6400	4.316210664165827
0.6	10_c_SuperLong_EntropDecay.py	218190674	6500	4.361087441357976
0.6	10_c_SuperLong_EntropDecay.py	218190674	6600	4.404032682878051
0.6	10_c_SuperLong_EntropDecay.py	218190674	6700	4.334766454700848
0.6	10_c_SuperLong_EntropDecay.py	218190674	6800	4.403031007828063
0.6	10_c_SuperLong_EntropDecay.py	218190674	6900	4.41610592499525
0.6	10_c_SuperLong_EntropDecay.py	218190674	7000	4.363390985821183
0.6	10_c_SuperLong_EntropDecay.py	218190674	7100	4.387339704209745
0.6	10_c_SuperLong_EntropDecay.py	218190674	7200	4.283967008633949
0.6	10_c_SuperLong_EntropDecay.py	218190674	7300	4.37138883400018
0.6	10_c_SuperLong_EntropDecay.py	218190674	7400	4.358029769746815
0.6	10_c_SuperLong_EntropDecay.py	218190674	7500	4.278179595617519
0.6	10_c_SuperLong_EntropDecay.py	218190674	7600	4.335285682659695
0.6	10_c_SuperLong_EntropDecay.py	218190674	7700	4.340345012365757
0.6	10_c_SuperLong_EntropDecay.py	218190674	7800	4.31772261594819
0.6	10_c_SuperLong_EntropDecay.py	218190674	7900	4.347954804529193
0.6	10_c_SuperLong_EntropDecay.py	218190674	8000	4.352337176099716
0.6	10_c_SuperLong_EntropDecay.py	218190674	8100	4.432899801561458
0.6	10_c_SuperLong_EntropDecay.py	218190674	8200	4.398767993066232
0.6	10_c_SuperLong_EntropDecay.py	218190674	8300	4.462372991619829
0.6	10_c_SuperLong_EntropDecay.py	218190674	8400	4.3510893741897165
0.6	10_c_SuperLong_EntropDecay.py	218190674	8500	4.353669072690072
0.6	10_c_SuperLong_EntropDecay.py	218190674	8600	4.381053541412936
0.6	10_c_SuperLong_EntropDecay.py	218190674	8700	4.372638885101087
0.6	10_c_SuperLong_EntropDecay.py	218190674	8800	4.293893065605325
0.6	10_c_SuperLong_EntropDecay.py	218190674	8900	4.378110720127147
0.6	10_c_SuperLong_EntropDecay.py	218190674	9000	4.361874871415375
0.6	10_c_SuperLong_EntropDecay.py	218190674	9100	4.3159191278075
0.6	10_c_SuperLong_EntropDecay.py	218190674	9200	4.365032567010055
0.6	10_c_SuperLong_EntropDecay.py	218190674	9300	4.349065565083682
0.6	10_c_SuperLong_EntropDecay.py	218190674	9400	4.346769716639078
0.6	10_c_SuperLong_EntropDecay.py	218190674	9500	4.386591533056469
0.6	10_c_SuperLong_EntropDecay.py	218190674	9600	4.333441116444828
0.6	10_c_SuperLong_EntropDecay.py	218190674	9700	4.404282907190422
0.6	10_c_SuperLong_EntropDecay.py	218190674	9800	4.392234477953137
0.6	10_c_SuperLong_EntropDecay.py	218190674	9900	4.352669912863361
0.6	10_c_SuperLong_EntropDecay.py	218190674	10000	4.273790375930866
0.6	10_c_SuperLong_EntropDecay.py	218190674	10100	4.331752120856371
0.6	10_c_SuperLong_EntropDecay.py	218190674	10200	4.386841381402383
0.6	10_c_SuperLong_EntropDecay.py	218190674	10300	4.292923787859914
0.6	10_c_SuperLong_EntropDecay.py	218190674	10400	4.306156531676286
0.6	10_c_SuperLong_EntropDecay.py	218190674	10500	4.3852517376369
0.6	10_c_SuperLong_EntropDecay.py	218190674	10600	4.386233631279144
0.6	10_c_SuperLong_EntropDecay.py	218190674	10700	4.336354462252353
0.6	10_c_SuperLong_EntropDecay.py	218190674	10800	4.30879657428835
0.6	10_c_SuperLong_EntropDecay.py	218190674	10900	4.351711878944126
0.6	10_c_SuperLong_EntropDecay.py	218190674	11000	4.330037458002855
0.6	10_c_SuperLong_EntropDecay.py	218190674	11100	4.405624531310795
0.6	10_c_SuperLong_EntropDecay.py	218190674	11200	4.430541484124167
0.6	10_c_SuperLong_EntropDecay.py	218190674	11300	4.3138378744616785
0.6	10_c_SuperLong_EntropDecay.py	218190674	11400	4.445097131400956
0.6	10_c_SuperLong_EntropDecay.py	218190674	11500	4.340379931952518
0.6	10_c_SuperLong_EntropDecay.py	218190674	11600	4.420742787561174
0.6	10_c_SuperLong_EntropDecay.py	218190674	11700	4.330662645621384
0.6	10_c_SuperLong_EntropDecay.py	218190674	11800	4.368950785684829
0.6	10_c_SuperLong_EntropDecay.py	218190674	11900	4.345043595103
0.6	10_c_SuperLong_EntropDecay.py	218190674	12000	4.473080909141598
0.6	10_c_SuperLong_EntropDecay.py	218190674	12100	4.49253749466459
0.6	10_c_SuperLong_EntropDecay.py	218190674	12200	4.38729708284428
0.6	10_c_SuperLong_EntropDecay.py	218190674	12300	4.287759742835828
0.6	10_c_SuperLong_EntropDecay.py	218190674	12400	4.392042896710038
0.6	10_c_SuperLong_EntropDecay.py	218190674	12500	4.388420523794932
0.6	10_c_SuperLong_EntropDecay.py	218190674	12600	4.341213790647962
0.6	10_c_SuperLong_EntropDecay.py	218190674	12700	4.349601621413697
0.6	10_c_SuperLong_EntropDecay.py	218190674	12800	4.343637880645963
0.6	10_c_SuperLong_EntropDecay.py	218190674	12900	4.432555724692145
0.6	10_c_SuperLong_EntropDecay.py	218190674	13000	4.33301288469777
0.6	10_c_SuperLong_EntropDecay.py	218190674	13100	4.3782491463327045
0.6	10_c_SuperLong_EntropDecay.py	218190674	13200	4.333735468981835
0.6	10_c_SuperLong_EntropDecay.py	218190674	13300	4.444063268235201
0.6	10_c_SuperLong_EntropDecay.py	218190674	13400	4.329813289806517
0.6	10_c_SuperLong_EntropDecay.py	218190674	13500	4.300084281564934
0.6	10_c_SuperLong_EntropDecay.py	218190674	13600	4.358625086881523
0.6	10_c_SuperLong_EntropDecay.py	218190674	13700	4.291944940039805
0.6	10_c_SuperLong_EntropDecay.py	218190674	13800	4.288620217479701
0.6	10_c_SuperLong_EntropDecay.py	218190674	13900	4.362381986516901
0.6	10_c_SuperLong_EntropDecay.py	218190674	14000	4.373662052353943
0.6	10_c_SuperLong_EntropDecay.py	218190674	14100	4.345076146800866
0.6	10_c_SuperLong_EntropDecay.py	218190674	14200	4.365314819213215
0.6	10_c_SuperLong_EntropDecay.py	218190674	14300	4.28203923392673
0.6	10_c_SuperLong_EntropDecay.py	218190674	14400	4.33114002588484
0.6	10_c_SuperLong_EntropDecay.py	218190674	14500	4.3346518550774435
0.6	10_c_SuperLong_EntropDecay.py	218190674	14600	4.332978709029812
0.6	10_c_SuperLong_EntropDecay.py	218190674	14700	4.388974380862785
0.6	10_c_SuperLong_EntropDecay.py	218190674	14800	4.329019376785056
0.6	10_c_SuperLong_EntropDecay.py	218190674	14900	4.380175575424831
0.6	10_c_SuperLong_EntropDecay.py	218190674	15000	4.306652245879367
0.6	10_c_SuperLong_EntropDecay.py	218190674	15100	4.337330683438192
0.6	10_c_SuperLong_EntropDecay.py	218190674	15200	4.351908039977883
0.6	10_c_SuperLong_EntropDecay.py	218190674	15300	4.323069887934493
0.6	10_c_SuperLong_EntropDecay.py	218190674	15400	4.332386519414784
0.6	10_c_SuperLong_EntropDecay.py	218190674	15500	4.32992685823105
0.6	10_c_SuperLong_EntropDecay.py	218190674	15600	4.315026536041027
0.6	10_c_SuperLong_EntropDecay.py	218190674	15700	4.348100260924092
0.6	10_c_SuperLong_EntropDecay.py	218190674	15800	4.267591407508395
0.6	10_c_SuperLong_EntropDecay.py	218190674	15900	4.337541800275118
0.6	10_c_SuperLong_EntropDecay.py	218190674	16000	4.332344475458223
0.6	10_c_SuperLong_EntropDecay.py	218190674	16100	4.377751142320783
0.6	10_c_SuperLong_EntropDecay.py	218190674	16200	4.3801940097500465
0.6	10_c_SuperLong_EntropDecay.py	218190674	16300	4.401118391753167
0.6	10_c_SuperLong_EntropDecay.py	218190674	16400	4.402568253910686
0.6	10_c_SuperLong_EntropDecay.py	218190674	16500	4.323913170238876
0.6	10_c_SuperLong_EntropDecay.py	218190674	16600	4.405595931710441
0.6	10_c_SuperLong_EntropDecay.py	218190674	16700	4.420069125981165
0.6	10_c_SuperLong_EntropDecay.py	218190674	16800	4.397882513869225
0.6	10_c_SuperLong_EntropDecay.py	218190674	16900	4.384144916717438
0.6	10_c_SuperLong_EntropDecay.py	218190674	17000	4.426021523065698
0.6	10_c_SuperLong_EntropDecay.py	218190674	17100	4.406985428009773
0.6	10_c_SuperLong_EntropDecay.py	218190674	17200	4.4056403601720335
0.6	10_c_SuperLong_EntropDecay.py	218190674	17300	4.360328132738923
0.6	10_c_SuperLong_EntropDecay.py	218190674	17400	4.40283104357192
0.6	10_c_SuperLong_EntropDecay.py	218190674	17500	4.40208225521137
0.6	10_c_SuperLong_EntropDecay.py	218190674	17600	4.380242908565037
0.6	10_c_SuperLong_EntropDecay.py	218190674	17700	4.432393993865526
0.6	10_c_SuperLong_EntropDecay.py	218190674	17800	4.408492946641422
0.6	10_c_SuperLong_EntropDecay.py	218190674	17900	4.3276962763047
0.6	10_c_SuperLong_EntropDecay.py	218190674	18000	4.376300807439775
0.6	10_c_SuperLong_EntropDecay.py	218190674	18100	4.3752723430084925
0.6	10_c_SuperLong_EntropDecay.py	218190674	18200	4.329586596352693
0.6	10_c_SuperLong_EntropDecay.py	218190674	18300	4.373333126073609
0.6	10_c_SuperLong_EntropDecay.py	218190674	18400	4.310805530204252
0.6	10_c_SuperLong_EntropDecay.py	218190674	18500	4.348865526359947
0.6	10_c_SuperLong_EntropDecay.py	218190674	18600	4.3589840849521435
0.6	10_c_SuperLong_EntropDecay.py	218190674	18700	4.356409385862571
0.6	10_c_SuperLong_EntropDecay.py	218190674	18800	4.365829757224
0.6	10_c_SuperLong_EntropDecay.py	218190674	18900	4.388932815815483
0.6	10_c_SuperLong_EntropDecay.py	218190674	19000	4.338558298535402
0.6	10_c_SuperLong_EntropDecay.py	218190674	19100	4.281444315256761
0.6	10_c_SuperLong_EntropDecay.py	218190674	19200	4.266737423378031
0.6	10_c_SuperLong_EntropDecay.py	218190674	19300	4.28818337319388
0.6	10_c_SuperLong_EntropDecay.py	218190674	19400	4.3236960457974325
0.6	10_c_SuperLong_EntropDecay.py	218190674	19500	4.275967651821072
0.6	10_c_SuperLong_EntropDecay.py	218190674	19600	4.3007492472273094
0.6	10_c_SuperLong_EntropDecay.py	218190674	19700	4.377929946284972
0.6	10_c_SuperLong_EntropDecay.py	218190674	19800	4.356200095553736
0.6	10_c_SuperLong_EntropDecay.py	218190674	19900	4.361550642058589
0.6	10_c_SuperLong_EntropDecay.py	218190674	20000	4.237717434370349
0.6	10_c_SuperLong_EntropDecay.py	218190674	20100	4.41886963592509
0.6	10_c_SuperLong_EntropDecay.py	218190674	20200	4.400758042629484
0.6	10_c_SuperLong_EntropDecay.py	218190674	20300	4.3642179571523
0.6	10_c_SuperLong_EntropDecay.py	218190674	20400	4.347099321913571
0.6	10_c_SuperLong_EntropDecay.py	218190674	20500	4.308786053322804
0.6	10_c_SuperLong_EntropDecay.py	218190674	20600	4.304135158588747
0.6	10_c_SuperLong_EntropDecay.py	218190674	20700	4.439802338319551
0.6	10_c_SuperLong_EntropDecay.py	218190674	20800	4.305230253871329
0.6	10_c_SuperLong_EntropDecay.py	218190674	20900	4.305865250124558
0.6	10_c_SuperLong_EntropDecay.py	218190674	21000	4.369786417179406
0.6	10_c_SuperLong_EntropDecay.py	218190674	21100	4.392617941435689
0.6	10_c_SuperLong_EntropDecay.py	218190674	21200	4.336350019219505
0.6	10_c_SuperLong_EntropDecay.py	218190674	21300	4.308953706382992
0.6	10_c_SuperLong_EntropDecay.py	218190674	21400	4.298306115344727
0.6	10_c_SuperLong_EntropDecay.py	218190674	21500	4.287427012309914
0.6	10_c_SuperLong_EntropDecay.py	218190674	21600	4.335976697587315
0.6	10_c_SuperLong_EntropDecay.py	218190674	21700	4.382154062894185
0.6	10_c_SuperLong_EntropDecay.py	218190674	21800	4.3335915318300895
0.6	10_c_SuperLong_EntropDecay.py	218190674	21900	4.308157151413327
0.6	10_c_SuperLong_EntropDecay.py	218190674	22000	4.301913165126004
0.6	10_c_SuperLong_EntropDecay.py	218190674	22100	4.336600556533138
0.6	10_c_SuperLong_EntropDecay.py	218190674	22200	4.365436233492414
0.6	10_c_SuperLong_EntropDecay.py	218190674	22300	4.309310022469304
0.6	10_c_SuperLong_EntropDecay.py	218190674	22400	4.416779548119392
0.6	10_c_SuperLong_EntropDecay.py	218190674	22500	4.418142177420177
0.6	10_c_SuperLong_EntropDecay.py	218190674	22600	4.355596636743674
0.6	10_c_SuperLong_EntropDecay.py	218190674	22700	4.404568811610011
0.6	10_c_SuperLong_EntropDecay.py	218190674	22800	4.386147581431381
0.6	10_c_SuperLong_EntropDecay.py	218190674	22900	4.2453803786645565
0.6	10_c_SuperLong_EntropDecay.py	218190674	23000	4.250563854903094
0.6	10_c_SuperLong_EntropDecay.py	218190674	23100	4.2783595612843754
0.6	10_c_SuperLong_EntropDecay.py	218190674	23200	4.340414501606338
0.6	10_c_SuperLong_EntropDecay.py	218190674	23300	4.2870676327589985
0.6	10_c_SuperLong_EntropDecay.py	218190674	23400	4.379054568880891
0.6	10_c_SuperLong_EntropDecay.py	218190674	23500	4.356958486224439
0.6	10_c_SuperLong_EntropDecay.py	218190674	23600	4.41118714569359
0.6	10_c_SuperLong_EntropDecay.py	218190674	23700	4.284399337938568
0.6	10_c_SuperLong_EntropDecay.py	218190674	23800	4.435334965221296
0.6	10_c_SuperLong_EntropDecay.py	218190674	23900	4.375557824125675
0.6	10_c_SuperLong_EntropDecay.py	218190674	24000	4.332080221326379
0.6	10_c_SuperLong_EntropDecay.py	218190674	24100	4.294385078119663
0.6	10_c_SuperLong_EntropDecay.py	218190674	24200	4.391098566572812
0.6	10_c_SuperLong_EntropDecay.py	218190674	24300	4.389422710434162
0.6	10_c_SuperLong_EntropDecay.py	218190674	24400	4.337145763510747
0.6	10_c_SuperLong_EntropDecay.py	218190674	24500	4.287413893981035
0.6	10_c_SuperLong_EntropDecay.py	218190674	24600	4.280563573279204
0.6	10_c_SuperLong_EntropDecay.py	218190674	24700	4.272708207478527
0.6	10_c_SuperLong_EntropDecay.py	218190674	24800	4.340901236079049
0.6	10_c_SuperLong_EntropDecay.py	218190674	24900	4.3336219294175
0.6	10_c_SuperLong_EntropDecay.py	218190674	25000	4.352597074982875
0.6	10_c_SuperLong_EntropDecay.py	218190674	25100	4.326611146123102
0.6	10_c_SuperLong_EntropDecay.py	218190674	25200	4.447013097418074
0.6	10_c_SuperLong_EntropDecay.py	218190674	25300	4.483901240145966
0.6	10_c_SuperLong_EntropDecay.py	218190674	25400	4.299336056692583
0.6	10_c_SuperLong_EntropDecay.py	218190674	25500	4.298727042763691
0.6	10_c_SuperLong_EntropDecay.py	218190674	25600	4.354319886393361
0.6	10_c_SuperLong_EntropDecay.py	218190674	25700	4.317267355729279
0.6	10_c_SuperLong_EntropDecay.py	218190674	25800	4.392581438282399
0.6	10_c_SuperLong_EntropDecay.py	218190674	25900	4.402656282128183
0.6	10_c_SuperLong_EntropDecay.py	218190674	26000	4.367016856758533
0.6	10_c_SuperLong_EntropDecay.py	218190674	26100	4.372065076999938
0.6	10_c_SuperLong_EntropDecay.py	218190674	26200	4.3756597561366695
0.6	10_c_SuperLong_EntropDecay.py	218190674	26300	4.408950347548021
0.6	10_c_SuperLong_EntropDecay.py	218190674	26400	4.35767496914498
0.6	10_c_SuperLong_EntropDecay.py	218190674	26500	4.357686167960391
0.6	10_c_SuperLong_EntropDecay.py	218190674	26600	4.445093804174416
0.6	10_c_SuperLong_EntropDecay.py	218190674	26700	4.447705274935077
0.6	10_c_SuperLong_EntropDecay.py	218190674	26800	4.368578875008589
0.6	10_c_SuperLong_EntropDecay.py	218190674	26900	4.353892080684439
0.6	10_c_SuperLong_EntropDecay.py	218190674	27000	4.442000261019298
0.6	10_c_SuperLong_EntropDecay.py	218190674	27100	4.332336299679871
0.6	10_c_SuperLong_EntropDecay.py	218190674	27200	4.375423605616008
0.6	10_c_SuperLong_EntropDecay.py	218190674	27300	4.360810224481204
0.6	10_c_SuperLong_EntropDecay.py	218190674	27400	4.373885945395405
0.6	10_c_SuperLong_EntropDecay.py	218190674	27500	4.431409762334403
0.6	10_c_SuperLong_EntropDecay.py	218190674	27600	4.369169749902661
0.6	10_c_SuperLong_EntropDecay.py	218190674	27700	4.367955718403669
0.6	10_c_SuperLong_EntropDecay.py	218190674	27800	4.290998630295348
0.6	10_c_SuperLong_EntropDecay.py	218190674	27900	4.386874891716357
0.6	10_c_SuperLong_EntropDecay.py	218190674	28000	4.377393178589715
0.6	10_c_SuperLong_EntropDecay.py	218190674	28100	4.401439063676508
0.6	10_c_SuperLong_EntropDecay.py	218190674	28200	4.325939818054786
0.6	10_c_SuperLong_EntropDecay.py	218190674	28300	4.331711086004482
0.6	10_c_SuperLong_EntropDecay.py	218190674	28400	4.413890881598878
0.6	10_c_SuperLong_EntropDecay.py	218190674	28500	4.32885840206431
0.6	10_c_SuperLong_EntropDecay.py	218190674	28600	4.387749282485569
0.6	10_c_SuperLong_EntropDecay.py	218190674	28700	4.319558098833769
0.6	10_c_SuperLong_EntropDecay.py	218190674	28800	4.370081127261204
0.6	10_c_SuperLong_EntropDecay.py	218190674	28900	4.31232794501566
0.6	10_c_SuperLong_EntropDecay.py	218190674	29000	4.409827051586915
0.6	10_c_SuperLong_EntropDecay.py	218190674	29100	4.379237178872969
0.6	10_c_SuperLong_EntropDecay.py	218190674	29200	4.426535954941652
0.6	10_c_SuperLong_EntropDecay.py	218190674	29300	4.370394083740426
0.6	10_c_SuperLong_EntropDecay.py	218190674	29400	4.434027474481285
0.6	10_c_SuperLong_EntropDecay.py	218190674	29500	4.338835562843837
0.6	10_c_SuperLong_EntropDecay.py	218190674	29600	4.360439698250329
0.6	10_c_SuperLong_EntropDecay.py	218190674	29700	4.372143856204207
0.6	10_c_SuperLong_EntropDecay.py	218190674	29800	4.46408869880314
0.6	10_c_SuperLong_EntropDecay.py	218190674	29900	4.345904692096685
0.6	10_c_SuperLong_EntropDecay.py	218190674	30000	4.316855719465444
